Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-12T23:15:02.605968,234,278,1050,16.153846153846153,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-12T23:15:03.830282,89,111,768,31.065168539325843,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-12T23:15:05.176795,253,272,1110,15.794466403162058,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-12T23:15:06.381337,196,236,967,17.761224489795918,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-12T23:45:07.748765,364,442,2252,22.272527472527475,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-12T23:45:08.971026,175,192,1103,22.690285714285714,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-12T23:45:10.188834,519,718,3683,25.54682080924856,18.466295264623955
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-12T23:45:11.408705,498,632,5652,40.857831325301206,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-12T23:45:12.621396,246,286,1575,23.04878048780488,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-12T23:45:13.993633,247,331,1424,20.754655870445344,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-12T23:45:15.209959,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-12T23:45:16.410291,156,180,615,14.192307692307692,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-12T23:45:17.798124,235,278,1050,16.085106382978722,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-12T23:45:18.984136,96,111,768,28.799999999999997,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-12T23:45:20.345620,221,272,1110,18.08144796380091,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-12T23:45:21.541524,188,236,967,18.51702127659574,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T00:15:23.064475,357,442,2252,22.709243697478993,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T00:15:24.278373,167,192,1103,23.777245508982034,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T00:15:25.469925,459,623,3164,24.815686274509805,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T00:15:26.686975,516,632,5652,39.43255813953488,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-13T00:15:28.069179,237,286,1575,23.924050632911396,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-13T00:15:29.421589,237,331,1424,21.630379746835445,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-13T00:15:30.613192,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-13T00:15:31.963853,140,180,615,15.814285714285713,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-13T00:15:33.343278,229,278,1050,16.506550218340614,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T00:15:34.710752,94,111,768,29.41276595744681,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T00:15:35.903837,209,272,1110,19.119617224880386,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-13T00:15:37.119828,193,236,967,18.037305699481866,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T00:45:38.484317,334,442,2252,24.27305389221557,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T00:45:39.706110,179,192,1103,22.183240223463688,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T00:45:41.077505,451,623,3164,25.255875831485593,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T00:45:42.287131,501,658,4653,33.43473053892216,25.45714285714286
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-13T00:45:43.636373,224,286,1575,25.3125,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-13T00:45:45.001304,213,331,1424,24.067605633802817,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-13T00:45:46.211893,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-13T00:45:47.582673,142,180,615,15.591549295774648,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-13T00:45:48.796121,230,278,1050,16.434782608695656,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T00:45:49.989547,87,111,768,31.779310344827586,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T00:45:51.179931,211,272,1110,18.938388625592417,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-13T00:45:52.532897,192,236,967,18.131249999999998,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T01:15:54.057102,323,442,2252,25.099690402476785,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T01:15:55.277186,158,192,1103,25.131645569620254,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T01:15:56.483384,430,623,3164,26.489302325581395,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T01:15:57.693752,491,658,4653,34.115682281059065,25.45714285714286
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-13T01:15:58.906647,206,286,1575,27.524271844660195,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-13T01:16:00.101890,208,331,1424,24.646153846153847,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-13T01:16:01.299827,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-13T01:16:02.493187,142,180,615,15.591549295774648,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-13T01:16:03.848764,216,278,1050,17.5,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T01:16:05.058155,86,111,768,32.14883720930232,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T01:16:06.272293,190,272,1110,21.031578947368423,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-13T01:16:07.459916,182,236,967,19.127472527472527,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T01:46:08.832027,329,442,2252,24.6419452887538,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T01:46:10.219131,143,192,1103,27.767832167832168,20.68125
