Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-25T09:51:30.588893,706,442,2252,11.483286118980171,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-25T09:51:31.760601,222,192,1103,17.886486486486486,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-25T09:51:32.939440,1071,772,3284,11.038655462184876,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-25T09:51:34.153009,995,658,4653,16.83497487437186,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-25T09:51:35.370034,256,247,987,13.8796875,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-25T09:51:36.571106,193,260,897,16.73160621761658,12.420000000000002
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-25T09:51:37.722048,102,111,768,27.10588235294118,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-25T09:51:39.093163,252,282,1220,17.428571428571427,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-25T09:51:40.254939,454,265,972,7.70748898678414,13.204528301886791
Salamanca,19.4218287295025,-99.170230063732,2024-09-25T09:51:41.465551,60,75,535,32.1,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-25T09:51:42.687302,313,282,954,10.972523961661341,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-25T09:51:43.873174,86,95,298,12.474418604651161,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-25T09:51:45.059471,45,55,156,12.479999999999999,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-25T10:21:46.357208,768,442,2252,10.55625,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-25T10:21:47.534752,233,192,1103,17.04206008583691,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-25T10:21:48.699126,1006,772,3284,11.751888667992048,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-25T10:21:49.905588,991,777,4465,16.219979818365285,20.687258687258687
Amsterdam,19.4096629733812,-99.171524335536,2024-09-25T10:21:51.119995,292,247,987,12.168493150684933,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-25T10:21:52.319924,211,260,897,15.304265402843601,12.420000000000002
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-25T10:21:53.505188,101,111,768,27.374257425742574,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-25T10:21:54.715016,247,282,1220,17.781376518218625,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-25T10:21:55.869738,549,272,1110,7.278688524590165,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-25T10:21:57.088573,56,75,535,34.392857142857146,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-25T10:21:58.397310,297,282,954,11.563636363636364,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-25T10:21:59.601006,92,95,298,11.66086956521739,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-25T10:22:00.797974,46,55,156,12.208695652173912,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-25T10:52:02.078042,633,442,2252,12.807582938388625,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-25T10:52:03.265244,219,192,1103,18.131506849315066,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-25T10:52:04.441973,987,623,3164,11.540425531914893,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-25T10:52:05.632334,762,658,4653,21.982677165354332,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-25T10:52:06.852408,245,247,987,14.502857142857144,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-25T10:52:08.076516,251,254,1022,14.65816733067729,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-25T10:52:09.228213,106,111,768,26.08301886792453,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-25T10:52:10.444693,327,282,1220,13.431192660550458,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-25T10:52:11.618940,476,272,1110,8.39495798319328,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-25T10:52:12.837875,60,75,535,32.1,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-25T10:52:14.062756,308,282,954,11.150649350649353,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-25T10:52:15.256924,95,95,298,11.292631578947368,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-25T10:52:16.454322,54,55,156,10.4,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-25T11:22:17.711953,640,442,2252,12.6675,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-25T11:22:18.883569,222,192,1103,17.886486486486486,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-25T11:22:20.213982,905,772,3284,13.063425414364643,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-25T11:22:21.394260,810,632,5652,25.12,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-25T11:22:22.594133,256,247,987,13.8796875,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-25T11:22:23.829193,265,254,1022,13.88377358490566,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-25T11:22:24.981656,107,111,768,25.8392523364486,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-25T11:22:26.199769,251,282,1220,17.49800796812749,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-25T11:22:27.341161,370,272,1110,10.8,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-25T11:22:28.563018,67,75,535,28.74626865671642,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-25T11:22:29.793861,326,282,954,10.534969325153375,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-25T11:22:31.162929,88,95,298,12.19090909090909,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-25T11:22:32.355475,46,55,156,12.208695652173912,10.210909090909091
