Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T22:17:09.357831,452,442,2252,17.936283185840708,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T22:17:10.525241,175,192,1103,22.690285714285714,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T22:17:11.686155,656,623,3164,17.36341463414634,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T22:17:12.872334,605,632,5652,33.63173553719008,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T22:17:14.080328,234,247,987,15.184615384615384,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T22:17:15.298123,240,254,1022,15.33,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T22:17:16.462453,102,111,768,27.10588235294118,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T22:17:17.691203,268,282,1220,16.388059701492537,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T22:17:18.836571,285,272,1110,14.02105263157895,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T22:17:20.056635,57,75,535,33.78947368421053,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T22:17:21.270788,311,282,954,11.043086816720258,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T22:17:22.465400,94,95,298,11.412765957446807,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T22:17:23.656909,69,55,156,8.13913043478261,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T22:47:24.969206,474,442,2252,17.103797468354433,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T22:47:26.136291,178,192,1103,22.307865168539326,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T22:47:27.293289,622,623,3164,18.312540192926047,18.283146067415732
