Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-27T21:12:59.756817,978,442,2252,8.28957055214724,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-27T21:13:01.123731,168,192,1103,23.635714285714283,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-27T21:13:02.312424,1033,757,3327,11.594578896418199,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-27T21:13:03.518235,659,632,5652,30.87587253414264,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-27T21:13:04.735526,282,286,1575,20.106382978723403,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-27T21:13:05.952741,323,331,1424,15.871207430340558,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-27T21:13:07.320800,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-27T21:13:08.651392,158,180,615,14.012658227848101,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-27T21:13:09.858525,283,278,1050,13.356890459363957,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-27T21:13:11.044444,101,111,768,27.374257425742574,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-27T21:13:12.252820,386,272,1110,10.352331606217618,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-27T21:13:13.451452,261,236,967,13.337931034482759,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-27T21:43:14.804049,639,442,2252,12.687323943661974,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-27T21:43:16.019909,156,192,1103,25.453846153846154,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-27T21:43:17.221923,991,623,3164,11.493844601412714,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-27T21:43:18.427386,621,632,5652,32.765217391304354,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-27T21:43:19.611196,255,286,1575,22.235294117647058,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-27T21:43:20.837572,309,331,1424,16.59029126213592,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-27T21:43:22.040276,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-27T21:43:23.231308,157,180,615,14.101910828025476,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-27T21:43:24.423013,263,278,1050,14.372623574144487,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-27T21:43:25.604975,96,111,768,28.799999999999997,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-27T21:43:26.814086,376,272,1110,10.627659574468085,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-27T21:43:28.028374,278,236,967,12.522302158273382,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-27T22:13:29.295868,448,442,2252,18.096428571428575,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-27T22:13:30.654469,164,192,1103,24.21219512195122,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-27T22:13:31.860549,695,623,3164,16.389064748201438,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-27T22:13:33.053094,565,632,5652,36.01274336283186,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-27T22:13:34.246087,254,286,1575,22.322834645669293,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-27T22:13:35.449004,276,331,1424,18.57391304347826,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-27T22:13:36.784936,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-27T22:13:37.986147,169,180,615,13.100591715976332,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-27T22:13:39.176460,264,278,1050,14.318181818181818,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-27T22:13:40.375127,91,111,768,30.382417582417585,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-27T22:13:41.566499,269,272,1110,14.855018587360597,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-27T22:13:42.929166,232,236,967,15.005172413793103,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-27T22:43:44.289854,420,442,2252,19.302857142857146,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-27T22:43:45.492755,169,192,1103,23.49585798816568,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-27T22:43:46.700572,753,772,3284,15.700398406374504,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-27T22:43:47.888828,536,632,5652,37.96119402985075,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-27T22:43:49.088310,239,286,1575,23.723849372384937,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-27T22:43:50.302385,253,331,1424,20.262450592885376,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-27T22:43:51.494404,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-27T22:43:52.685764,160,180,615,13.837499999999999,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-27T22:43:53.871034,273,278,1050,13.846153846153847,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-27T22:43:55.056507,92,111,768,30.05217391304348,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-27T22:43:56.254833,252,272,1110,15.857142857142858,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-27T22:43:57.454373,236,236,967,14.750847457627117,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-27T23:13:58.753682,421,442,2252,19.257007125890738,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-27T23:13:59.968561,160,192,1103,24.8175,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-27T23:14:01.320789,638,623,3164,17.853291536050158,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-27T23:14:02.660023,522,632,5652,38.97931034482759,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-27T23:14:03.866785,233,286,1575,24.33476394849785,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-27T23:14:05.214680,251,331,1424,20.423904382470116,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-27T23:14:06.415973,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-27T23:14:07.590203,151,180,615,14.66225165562914,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-27T23:14:08.945192,254,278,1050,14.88188976377953,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-27T23:14:10.143855,94,111,768,29.41276595744681,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-27T23:14:11.340642,241,272,1110,16.58091286307054,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-27T23:14:12.532319,222,236,967,15.68108108108108,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-27T23:44:13.881336,395,442,2252,20.52455696202532,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-27T23:44:15.077142,152,192,1103,26.123684210526314,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-27T23:44:16.276317,605,718,3683,21.915371900826447,18.466295264623955
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-27T23:44:17.469869,510,632,5652,39.896470588235296,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-27T23:44:18.674970,239,286,1575,23.723849372384937,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-27T23:44:19.886756,256,331,1424,20.025,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-27T23:44:21.104375,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-27T23:44:22.289071,144,180,615,15.375,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-27T23:44:23.487516,251,278,1050,15.059760956175298,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-27T23:44:24.691753,94,111,768,29.41276595744681,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-27T23:44:25.893495,236,272,1110,16.93220338983051,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-27T23:44:27.231696,230,236,967,15.135652173913044,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-28T00:14:28.733611,401,442,2252,20.217456359102247,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-28T00:14:29.938279,148,192,1103,26.829729729729728,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-28T00:14:31.132377,523,623,3164,21.778967495219884,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-28T00:14:32.341480,489,632,5652,41.60981595092024,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-28T00:14:33.545339,232,286,1575,24.439655172413794,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-28T00:14:34.754837,236,331,1424,21.72203389830508,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-28T00:14:35.972952,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-28T00:14:37.182468,142,180,615,15.591549295774648,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-28T00:14:38.394614,231,278,1050,16.363636363636367,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-28T00:14:39.594960,91,111,768,30.382417582417585,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-28T00:14:40.784906,231,272,1110,17.2987012987013,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-28T00:14:41.991264,189,236,967,18.419047619047618,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-28T00:44:43.341087,365,442,2252,22.21150684931507,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-28T00:44:44.544989,148,192,1103,26.829729729729728,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-28T00:44:45.752108,500,623,3164,22.7808,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-28T00:44:47.095167,491,632,5652,41.44032586558045,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-28T00:44:48.305138,219,286,1575,25.89041095890411,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-28T00:44:49.659364,225,331,1424,22.784,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-28T00:44:50.994494,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-28T00:44:52.200521,138,180,615,16.043478260869566,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-28T00:44:53.413493,238,278,1050,15.882352941176473,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-28T00:44:54.764371,93,111,768,29.729032258064517,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-28T00:44:56.109319,226,272,1110,17.681415929203542,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-28T00:44:57.453060,182,236,967,19.127472527472527,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-28T01:14:58.811380,403,442,2252,20.117121588089333,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-28T01:15:00.027126,153,192,1103,25.952941176470585,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-28T01:15:01.213738,551,623,3164,20.67223230490018,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-28T01:15:02.411533,467,632,5652,43.57002141327624,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-28T01:15:03.598527,226,286,1575,25.088495575221238,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-28T01:15:04.803740,223,331,1424,22.988340807174886,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-28T01:15:06.160901,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-28T01:15:07.354162,136,180,615,16.27941176470588,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-28T01:15:08.568399,220,278,1050,17.181818181818183,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-28T01:15:09.761613,93,111,768,29.729032258064517,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-28T01:15:11.079444,237,272,1110,16.86075949367089,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-28T01:15:12.279678,200,236,967,17.406,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-28T01:45:13.780712,360,442,2252,22.52,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-28T01:45:15.150831,148,192,1103,26.829729729729728,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-28T01:45:16.355640,488,623,3164,23.340983606557376,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-28T01:45:17.716458,484,632,5652,42.0396694214876,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-28T01:45:19.071392,213,286,1575,26.619718309859156,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-28T01:45:20.262331,224,331,1424,22.885714285714286,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-28T01:45:21.623432,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-28T01:45:22.823053,128,180,615,17.296875,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-28T01:45:24.046380,219,278,1050,17.26027397260274,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-28T01:45:25.249800,91,111,768,30.382417582417585,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-28T01:45:26.459568,219,272,1110,18.246575342465754,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-28T01:45:27.797224,189,236,967,18.419047619047618,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-28T02:15:29.155662,361,442,2252,22.457617728531858,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-28T02:15:30.527783,145,192,1103,27.384827586206896,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-28T02:15:31.871050,493,623,3164,23.10425963488844,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-28T02:15:33.233067,454,632,5652,44.817621145374446,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-28T02:15:34.420381,213,286,1575,26.619718309859156,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-28T02:15:35.781418,216,331,1424,23.733333333333334,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-28T02:15:37.138666,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-28T02:15:38.496406,122,180,615,18.147540983606554,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-28T02:15:39.701025,234,278,1050,16.153846153846153,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-28T02:15:41.034119,105,111,768,26.33142857142857,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-28T02:15:42.389840,204,272,1110,19.58823529411765,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-28T02:15:43.591793,179,236,967,19.44804469273743,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-28T02:45:45.099710,374,442,2252,21.677005347593585,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-28T02:45:46.312475,137,192,1103,28.983941605839412,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-28T02:45:47.668657,461,623,3164,24.708026030368764,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-28T02:45:48.882684,458,632,5652,44.426200873362454,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-28T02:45:50.088798,214,286,1575,26.49532710280374,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-28T02:45:51.428158,206,331,1424,24.88543689320388,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-28T02:45:52.778525,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
