Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T09:30:22.877331,233,247,987,15.249785407725321,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T09:30:24.246816,243,254,1022,15.14074074074074,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T09:30:25.402119,95,111,768,29.103157894736842,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T09:30:26.595460,253,282,1220,17.359683794466402,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T09:30:27.894423,212,272,1110,18.849056603773587,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T09:30:29.267021,48,75,535,40.125,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T09:30:30.452560,256,282,954,13.415625,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T09:30:31.805189,85,95,298,12.621176470588235,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T09:30:32.994498,41,55,156,13.697560975609756,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T10:00:34.217731,471,442,2252,17.212738853503186,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T10:00:35.388038,177,192,1103,22.433898305084746,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T10:00:36.571149,735,623,3164,15.497142857142858,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T10:00:37.740631,560,632,5652,36.33428571428571,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T10:00:39.102808,235,247,987,15.12,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T10:00:40.451568,241,254,1022,15.266390041493777,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T10:00:41.597916,90,111,768,30.72,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T10:00:42.793662,251,282,1220,17.49800796812749,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T10:00:44.105938,244,272,1110,16.37704918032787,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T10:00:45.297589,59,75,535,32.644067796610166,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T10:00:46.502675,282,282,954,12.178723404255319,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T10:00:47.692739,86,95,298,12.474418604651161,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T10:00:49.029494,54,55,156,10.4,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T10:30:50.242046,492,442,2252,16.478048780487807,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T10:30:51.441885,179,192,1103,22.183240223463688,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T10:30:52.770568,752,757,3327,15.927127659574467,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T10:30:54.085128,586,632,5652,34.7221843003413,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T10:30:55.297869,250,247,987,14.2128,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T10:30:56.481858,262,254,1022,14.042748091603054,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T10:30:57.626335,105,111,768,26.33142857142857,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T10:30:58.815936,242,282,1220,18.14876033057851,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T10:30:59.982385,249,272,1110,16.048192771084338,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T10:31:01.171171,56,75,535,34.392857142857146,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T10:31:02.513412,267,282,954,12.862921348314607,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T10:31:03.714208,85,95,298,12.621176470588235,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T10:31:04.902879,68,55,156,8.258823529411764,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T11:01:06.130286,556,442,2252,14.581294964028778,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T11:01:07.303350,182,192,1103,21.81758241758242,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T11:01:08.484380,783,757,3327,15.296551724137931,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T11:01:09.651811,606,632,5652,33.576237623762374,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T11:01:10.846185,255,247,987,13.934117647058823,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T11:01:12.057039,274,254,1022,13.427737226277372,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T11:01:13.202490,101,111,768,27.374257425742574,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T11:01:14.574551,253,282,1220,17.359683794466402,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T11:01:15.878133,297,272,1110,13.454545454545455,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T11:01:17.078809,61,75,535,31.573770491803277,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T11:01:18.286908,298,282,954,11.5248322147651,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T11:01:19.485308,91,95,298,11.789010989010988,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T11:01:20.673422,57,55,156,9.852631578947367,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T11:31:21.921900,527,442,2252,15.383681214421253,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T11:31:23.241796,195,192,1103,20.36307692307692,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T11:31:24.407794,853,757,3327,14.041266119577958,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T11:31:25.584405,654,632,5652,31.111926605504586,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T11:31:26.780298,293,247,987,12.126962457337884,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T11:31:27.966216,305,254,1022,12.06295081967213,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T11:31:29.099404,102,111,768,27.10588235294118,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T11:31:30.290282,252,282,1220,17.428571428571427,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T11:31:31.451541,361,272,1110,11.069252077562329,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T11:31:32.645395,79,75,535,24.37974683544304,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T11:31:33.852769,285,282,954,12.050526315789476,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T11:31:35.073436,93,95,298,11.535483870967742,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T11:31:36.258814,57,55,156,9.852631578947367,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T12:01:37.577856,573,442,2252,14.14869109947644,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T12:01:38.903636,213,192,1103,18.64225352112676,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T12:01:40.056458,777,757,3327,15.414671814671815,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T12:01:41.224037,657,632,5652,30.96986301369863,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T12:01:42.440248,276,247,987,12.873913043478261,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T12:01:43.645548,279,254,1022,13.187096774193549,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T12:01:44.799413,109,111,768,25.3651376146789,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T12:01:45.989378,246,282,1220,17.853658536585368,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T12:01:47.136703,339,272,1110,11.787610619469028,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T12:01:48.340363,66,75,535,29.181818181818183,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T12:01:49.531421,280,282,954,12.265714285714287,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T12:01:50.735154,86,95,298,12.474418604651161,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T12:01:51.925109,60,55,156,9.36,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T12:31:53.178513,555,442,2252,14.607567567567568,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T12:31:54.352234,208,192,1103,19.090384615384615,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T12:31:55.508576,813,757,3327,14.732103321033211,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T12:31:56.697780,624,658,4653,26.84423076923077,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T12:31:57.905452,325,247,987,10.932923076923077,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T12:31:59.094640,323,254,1022,11.390712074303407,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T12:32:00.226591,116,111,768,23.83448275862069,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T12:32:01.590130,244,282,1220,17.999999999999996,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T12:32:02.752590,446,272,1110,8.959641255605382,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T12:32:03.947286,75,75,535,25.680000000000003,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T12:32:05.144540,298,282,954,11.5248322147651,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T12:32:06.357916,90,95,298,11.919999999999998,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T12:32:07.554675,58,55,156,9.682758620689656,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T13:02:08.767387,596,442,2252,13.60268456375839,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T13:02:10.088553,199,192,1103,19.953768844221106,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T13:02:11.260403,838,623,3164,13.59236276849642,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T13:02:12.424472,717,658,4653,23.362343096234312,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T13:02:13.627659,280,247,987,12.69,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T13:02:14.824391,284,254,1022,12.95492957746479,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T13:02:15.954626,108,111,768,25.6,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T13:02:17.162154,269,282,1220,16.327137546468403,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T13:02:18.316669,420,272,1110,9.514285714285714,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T13:02:19.503901,73,75,535,26.38356164383562,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T13:02:20.706899,360,282,954,9.540000000000001,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T13:02:21.894738,117,95,298,9.169230769230769,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T13:02:23.082876,59,55,156,9.51864406779661,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T13:32:24.536234,803,442,2252,10.096139476961396,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T13:32:25.703030,222,192,1103,17.886486486486486,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T13:32:26.909415,824,623,3164,13.823300970873786,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T13:32:28.065576,643,658,4653,26.051010886469676,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T13:32:29.416202,246,247,987,14.443902439024392,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T13:32:30.614056,256,254,1022,14.371875000000001,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T13:32:31.770176,108,111,768,25.6,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T13:32:33.167192,257,282,1220,17.089494163424124,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T13:32:34.334958,485,272,1110,8.23917525773196,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T13:32:35.542389,82,75,535,23.48780487804878,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T13:32:36.751423,286,282,954,12.008391608391609,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T13:32:37.939918,90,95,298,11.919999999999998,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T13:32:39.124737,60,55,156,9.36,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T14:02:40.352471,914,442,2252,8.870021881838076,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T14:02:41.521173,217,192,1103,18.29861751152074,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T14:02:42.669621,821,757,3327,14.588550548112057,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T14:02:43.991885,656,658,4653,25.534756097560976,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T14:02:45.177887,253,247,987,14.044268774703559,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T14:02:46.402055,257,254,1022,14.315953307392997,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T14:02:47.547447,106,111,768,26.08301886792453,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T14:02:48.773957,270,282,1220,16.266666666666666,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T14:02:49.923219,479,272,1110,8.342379958246347,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T14:02:51.133544,68,75,535,28.323529411764707,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T14:02:52.326038,273,282,954,12.58021978021978,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T14:02:53.532886,100,95,298,10.728,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T14:02:54.714030,57,55,156,9.852631578947367,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T14:32:56.023913,582,442,2252,13.929896907216497,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T14:32:57.186169,209,192,1103,18.999043062200958,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T14:32:58.364537,864,772,3284,13.683333333333335,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T14:32:59.533192,704,658,4653,23.793750000000003,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T14:33:00.889009,258,247,987,13.772093023255813,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T14:33:02.105445,265,254,1022,13.88377358490566,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T14:33:03.237429,131,111,768,21.105343511450382,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T14:33:04.437444,301,282,1220,14.591362126245848,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T14:33:05.604049,500,272,1110,7.992,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T14:33:06.798004,75,75,535,25.680000000000003,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T14:33:07.998722,284,282,954,12.092957746478875,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T14:33:09.205839,103,95,298,10.415533980582524,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T14:33:10.393895,56,55,156,10.028571428571428,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T15:03:11.677624,662,442,2252,12.24652567975831,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T15:03:12.855933,218,192,1103,18.214678899082568,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T15:03:14.026348,922,772,3284,12.822559652928417,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T15:03:15.207009,752,638,5538,26.511702127659575,31.248902821316616
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T15:03:16.402773,246,247,987,14.443902439024392,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T15:03:17.592352,256,254,1022,14.371875000000001,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T15:03:18.739224,113,111,768,24.46725663716814,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T15:03:19.941342,292,282,1220,15.04109589041096,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T15:03:21.245340,451,272,1110,8.860310421286032,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T15:03:22.478375,78,75,535,24.692307692307693,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T15:03:23.667839,343,282,954,10.012827988338193,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T15:03:24.852549,102,95,298,10.51764705882353,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T15:03:26.051859,56,55,156,10.028571428571428,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T15:33:27.363518,787,442,2252,10.301397712833547,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T15:33:28.534500,252,192,1103,15.757142857142856,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T15:33:29.703046,893,623,3164,12.755207166853303,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T15:33:30.889882,1003,658,4653,16.70069790628116,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T15:33:32.247468,297,247,987,11.963636363636363,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T15:33:33.458362,266,260,897,12.13984962406015,12.420000000000002
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T15:33:34.603184,106,111,768,26.08301886792453,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T15:33:35.792990,273,282,1220,16.087912087912088,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T15:33:36.939921,526,272,1110,7.596958174904944,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T15:33:38.133833,72,75,535,26.75,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T15:33:39.339915,305,282,954,11.260327868852459,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T15:33:40.559000,99,95,298,10.836363636363636,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T15:33:42.996258,58,55,156,9.682758620689656,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T16:03:44.227331,794,442,2252,10.210579345088162,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T16:03:45.374703,191,192,1103,20.789528795811517,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T16:03:46.529669,893,623,3164,12.755207166853303,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T16:03:47.751500,940,777,4465,17.099999999999998,20.687258687258687
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T16:03:48.959290,236,247,987,15.05593220338983,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T16:03:50.186593,239,254,1022,15.394142259414227,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T16:03:51.336662,139,111,768,19.89064748201439,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T16:03:52.516080,285,282,1220,15.410526315789474,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T16:03:53.660781,672,272,1110,5.946428571428572,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T16:03:54.849541,57,75,535,33.78947368421053,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T16:03:56.052800,293,282,954,11.721501706484643,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T16:03:57.246163,95,95,298,11.292631578947368,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T16:03:59.300475,58,55,156,9.682758620689656,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T16:34:00.535722,627,442,2252,12.930143540669858,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T16:34:01.703228,219,192,1103,18.131506849315066,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T16:34:02.864482,964,623,3164,11.815767634854772,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T16:34:04.040356,771,658,4653,21.726070038910507,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T16:34:05.241503,286,247,987,12.423776223776224,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T16:34:06.450672,284,254,1022,12.95492957746479,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T16:34:07.619810,112,111,768,24.685714285714287,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T16:34:08.962162,300,282,1220,14.64,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T16:34:10.128533,698,272,1110,5.724928366762178,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T16:34:11.323212,64,75,535,30.09375,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T16:34:12.681814,287,282,954,11.966550522648085,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T16:34:13.864828,98,95,298,10.946938775510205,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T16:34:15.047669,62,55,156,9.058064516129033,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-21T17:04:16.294677,623,442,2252,13.013162118780098,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-21T17:04:17.450662,209,192,1103,18.999043062200958,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-21T17:04:18.615473,887,623,3164,12.841488162344984,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-21T17:04:19.789712,741,658,4653,22.605668016194333,25.45714285714286
Amsterdam,19.4096629733812,-99.171524335536,2024-09-21T17:04:20.982673,269,247,987,13.208921933085502,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-21T17:04:22.195668,273,254,1022,13.476923076923077,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-21T17:04:23.360555,105,111,768,26.33142857142857,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-21T17:04:24.581999,297,282,1220,14.787878787878787,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-21T17:04:25.742500,484,272,1110,8.25619834710744,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-21T17:04:26.947540,54,75,535,35.66666666666667,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-21T17:04:28.129646,300,282,954,11.448000000000002,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-21T17:04:29.319401,99,95,298,10.836363636363636,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-21T17:04:30.499604,72,55,156,7.8,10.210909090909091
