Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-25T20:49:02.301490,663,442,2252,12.228054298642535,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-25T20:49:03.509734,175,192,1103,22.690285714285714,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-25T20:49:04.708406,950,772,3284,12.44463157894737,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-25T20:49:05.899102,837,658,4653,20.012903225806454,25.45714285714286
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-25T20:49:07.102592,277,286,1575,20.469314079422382,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-25T20:49:08.311806,324,331,1424,15.822222222222223,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-25T20:49:09.516782,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-25T20:49:10.705553,161,180,615,13.751552795031056,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-25T20:49:11.916056,264,278,1050,14.318181818181818,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-25T20:49:13.162540,95,111,768,29.103157894736842,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-25T20:49:14.366658,392,272,1110,10.19387755102041,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-25T20:49:15.552071,216,236,967,16.116666666666667,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-25T21:19:16.920908,443,442,2252,18.300677200902935,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-25T21:19:18.132284,167,192,1103,23.777245508982034,20.68125
