Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T21:03:52.184193,602,632,5652,33.799335548172756,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-13T21:03:53.402224,249,247,987,14.269879518072289,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-13T21:03:54.596347,262,254,1022,14.042748091603054,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T21:03:55.736914,99,111,768,27.92727272727273,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-13T21:03:56.952724,297,310,1101,13.345454545454544,12.785806451612903
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T21:03:58.098447,549,272,1110,7.278688524590165,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-13T21:03:59.319056,84,75,535,22.92857142857143,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-13T21:04:00.519462,306,282,954,11.223529411764705,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-13T21:04:01.726258,103,95,298,10.415533980582524,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-13T21:04:03.095125,60,55,156,9.36,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T21:34:04.416904,701,442,2252,11.565192582025679,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T21:34:05.624928,206,192,1103,19.275728155339806,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T21:34:06.958314,1043,772,3284,11.334995206136147,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T21:34:08.158579,691,632,5652,29.44602026049204,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-13T21:34:09.376675,236,247,987,15.05593220338983,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-13T21:34:10.594905,249,254,1022,14.775903614457832,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T21:34:11.724396,92,111,768,30.05217391304348,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-13T21:34:13.078002,262,282,1220,16.763358778625953,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T21:34:14.252491,441,272,1110,9.061224489795919,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-13T21:34:15.475273,68,75,535,28.323529411764707,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-13T21:34:16.674241,370,282,954,9.282162162162162,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-13T21:34:17.863414,139,95,298,7.717985611510791,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-13T21:34:19.071088,52,55,156,10.8,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T22:04:20.399405,544,442,2252,14.90294117647059,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T22:04:21.601384,185,192,1103,21.463783783783786,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T22:04:22.766310,859,757,3327,13.943189755529685,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T22:04:23.941385,614,632,5652,33.138762214983714,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-13T22:04:25.176000,237,247,987,14.992405063291141,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-13T22:04:26.373331,243,254,1022,15.14074074074074,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T22:04:27.526151,98,111,768,28.212244897959184,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-13T22:04:28.753595,272,282,1220,16.14705882352941,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T22:04:29.910594,330,272,1110,12.109090909090911,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-13T22:04:31.128689,55,75,535,35.01818181818182,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-13T22:04:32.333471,307,282,954,11.186970684039089,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-13T22:04:33.522231,105,95,298,10.217142857142857,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-13T22:04:34.710744,52,55,156,10.8,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T22:34:36.052901,644,442,2252,12.5888198757764,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T22:34:37.217930,191,192,1103,20.789528795811517,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T22:34:38.562015,807,623,3164,14.114498141263942,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T22:34:39.731383,550,632,5652,36.99490909090909,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-13T22:34:40.945639,240,247,987,14.805,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-13T22:34:42.147817,245,254,1022,15.01714285714286,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T22:34:43.301594,91,111,768,30.382417582417585,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-13T22:34:44.491216,238,282,1220,18.453781512605044,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T22:34:45.641257,348,272,1110,11.482758620689657,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-13T22:34:46.829198,58,75,535,33.20689655172414,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-13T22:34:48.032179,280,282,954,12.265714285714287,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-13T22:34:49.241730,97,95,298,11.05979381443299,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-13T22:34:50.440485,53,55,156,10.59622641509434,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T23:04:51.686403,581,442,2252,13.953872633390707,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T23:04:52.871359,186,192,1103,21.348387096774193,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T23:04:54.045715,798,623,3164,14.273684210526316,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T23:04:55.235369,584,632,5652,34.84109589041096,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-13T23:04:56.424519,214,247,987,16.60373831775701,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-13T23:04:57.628519,221,254,1022,16.64796380090498,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T23:04:58.947724,97,111,768,28.503092783505156,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-13T23:05:00.327161,267,282,1220,16.44943820224719,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T23:05:01.495233,352,272,1110,11.352272727272728,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-13T23:05:02.710779,59,75,535,32.644067796610166,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-13T23:05:03.902484,338,282,954,10.160946745562132,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-13T23:05:05.096218,86,95,298,12.474418604651161,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-13T23:05:06.304360,51,55,156,11.011764705882353,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-13T23:35:07.617400,492,442,2252,16.478048780487807,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-13T23:35:08.793161,182,192,1103,21.81758241758242,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-13T23:35:09.966862,724,772,3284,16.329281767955802,15.313989637305701
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-13T23:35:11.136691,560,632,5652,36.33428571428571,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-13T23:35:12.354843,217,247,987,16.374193548387098,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-13T23:35:13.562731,221,254,1022,16.64796380090498,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-13T23:35:14.715390,101,111,768,27.374257425742574,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-13T23:35:15.924411,263,282,1220,16.69961977186312,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-13T23:35:17.093627,296,272,1110,13.5,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-13T23:35:18.280324,56,75,535,34.392857142857146,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-13T23:35:19.475888,345,282,954,9.954782608695652,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-13T23:35:20.682418,102,95,298,10.51764705882353,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-13T23:35:21.881073,44,55,156,12.763636363636364,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T00:05:23.113739,506,442,2252,16.02213438735178,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T00:05:24.287024,175,192,1103,22.690285714285714,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T00:05:25.471215,786,623,3164,14.491603053435115,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T00:05:26.652784,606,632,5652,33.576237623762374,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T00:05:28.009055,234,247,987,15.184615384615384,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T00:05:29.366097,246,254,1022,14.95609756097561,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T00:05:30.500487,102,111,768,27.10588235294118,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T00:05:31.715081,249,282,1220,17.63855421686747,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T00:05:32.869901,299,272,1110,13.36454849498328,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T00:05:34.087997,60,75,535,32.1,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T00:05:35.275547,258,282,954,13.311627906976744,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T00:05:36.484701,97,95,298,11.05979381443299,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T00:05:37.680478,50,55,156,11.232000000000001,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T00:35:38.998692,692,442,2252,11.715606936416187,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T00:35:40.174028,171,192,1103,23.221052631578946,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T00:35:41.351451,680,623,3164,16.750588235294117,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T00:35:42.525415,553,632,5652,36.79421338155515,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T00:35:43.740036,212,247,987,16.760377358490565,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T00:35:44.952307,219,254,1022,16.8,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T00:35:46.106414,106,111,768,26.08301886792453,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T00:35:47.317144,240,282,1220,18.3,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T00:35:48.483729,301,272,1110,13.275747508305649,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T00:35:49.674373,70,75,535,27.514285714285716,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T00:35:50.865133,282,282,954,12.178723404255319,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T00:35:52.052122,85,95,298,12.621176470588235,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T00:35:53.236190,44,55,156,12.763636363636364,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T01:05:54.533328,532,442,2252,15.239097744360903,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T01:05:55.707023,171,192,1103,23.221052631578946,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T01:05:56.886296,650,623,3164,17.523692307692308,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T01:05:58.064393,548,632,5652,37.129927007299266,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T01:05:59.254634,215,247,987,16.526511627906977,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T01:06:00.628302,219,254,1022,16.8,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T01:06:01.770827,118,111,768,23.43050847457627,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T01:06:02.998587,226,282,1220,19.43362831858407,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T01:06:04.302721,252,272,1110,15.857142857142858,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T01:06:05.663231,62,75,535,31.06451612903226,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T01:06:06.840340,285,282,954,12.050526315789476,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T01:06:08.215994,82,95,298,13.082926829268292,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T01:06:09.580713,48,55,156,11.7,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T01:36:11.055662,451,442,2252,17.97605321507761,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T01:36:12.386564,171,192,1103,23.221052631578946,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T01:36:13.566566,583,623,3164,19.537564322469983,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T01:36:14.916329,501,632,5652,40.61317365269461,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T01:36:16.289771,210,247,987,16.919999999999998,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T01:36:17.634391,219,254,1022,16.8,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T01:36:18.778425,102,111,768,27.10588235294118,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T01:36:20.157743,222,282,1220,19.783783783783782,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T01:36:21.312115,282,272,1110,14.170212765957448,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T01:36:22.657097,54,75,535,35.66666666666667,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T01:36:23.843196,240,282,954,14.31,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T01:36:25.226985,82,95,298,13.082926829268292,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T01:36:26.570327,63,55,156,8.914285714285713,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T02:06:27.967417,523,442,2252,15.501338432122372,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T02:06:29.133383,164,192,1103,24.21219512195122,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T02:06:30.306949,543,623,3164,20.976795580110497,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T02:06:31.489908,503,632,5652,40.45168986083499,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T02:06:32.847588,216,247,987,16.45,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T02:06:34.030576,234,254,1022,15.723076923076922,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T02:06:35.183552,99,111,768,27.92727272727273,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T02:06:36.399277,219,282,1220,20.054794520547944,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T02:06:37.548530,252,272,1110,15.857142857142858,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T02:06:38.751091,51,75,535,37.76470588235294,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T02:06:39.973606,220,282,954,15.610909090909093,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T02:06:41.158716,75,95,298,14.304,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T02:06:42.364245,66,55,156,8.50909090909091,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T02:36:43.769815,494,442,2252,16.411336032388665,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T02:36:44.945888,167,192,1103,23.777245508982034,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T02:36:46.122643,512,623,3164,22.246875,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T02:36:47.310412,474,632,5652,42.92658227848102,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T02:36:48.506676,211,247,987,16.839810426540282,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T02:36:49.874344,223,254,1022,16.498654708520178,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T02:36:51.175333,98,111,768,28.212244897959184,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T02:36:52.521432,223,282,1220,19.69506726457399,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T02:36:53.837654,227,272,1110,17.60352422907489,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T02:36:55.180407,53,75,535,36.339622641509436,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T02:36:56.553940,235,282,954,14.614468085106383,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T02:36:57.921052,70,95,298,15.325714285714286,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T02:36:59.105527,47,55,156,11.948936170212765,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T03:07:00.329620,438,442,2252,18.509589041095893,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T03:07:01.671897,164,192,1103,24.21219512195122,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T03:07:03.006536,517,623,3164,22.031721470019345,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T03:07:04.332934,464,632,5652,43.851724137931036,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T03:07:05.534184,190,247,987,18.701052631578946,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T03:07:06.907141,199,254,1022,18.488442211055276,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T03:07:08.212317,88,111,768,31.418181818181818,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T03:07:09.440063,224,282,1220,19.607142857142858,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T03:07:10.757498,222,272,1110,18.0,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T03:07:11.949502,48,75,535,40.125,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T03:07:13.311095,223,282,954,15.400896860986547,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T03:07:14.657369,65,95,298,16.504615384615384,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T03:07:15.842203,47,55,156,11.948936170212765,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T03:37:17.075594,428,442,2252,18.942056074766356,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T03:37:18.395289,151,192,1103,26.296688741721855,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T03:37:19.733209,492,623,3164,23.151219512195123,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T03:37:21.098150,457,632,5652,44.523413566739606,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T03:37:22.483666,195,247,987,18.22153846153846,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T03:37:23.873657,202,254,1022,18.213861386138614,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T03:37:25.171943,94,111,768,29.41276595744681,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T03:37:26.532803,224,282,1220,19.607142857142858,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T03:37:27.855274,209,272,1110,19.119617224880386,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T03:37:29.222940,48,75,535,40.125,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T03:37:30.576668,224,282,954,15.332142857142859,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T03:37:31.946854,82,95,298,13.082926829268292,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T03:37:33.296787,47,55,156,11.948936170212765,10.210909090909091
