Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-24T20:36:59.400094,567,442,2252,14.2984126984127,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-24T20:37:00.605497,167,192,1103,23.777245508982034,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-24T20:37:01.810139,839,757,3327,14.275566150178784,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-24T20:37:03.026258,678,658,4653,24.70619469026549,25.45714285714286
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-24T20:37:04.220973,264,286,1575,21.477272727272727,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-24T20:37:05.413966,306,331,1424,16.752941176470586,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-24T20:37:06.610014,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-24T20:37:07.960003,157,180,615,14.101910828025476,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-24T20:37:09.147357,267,278,1050,14.157303370786517,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-24T20:37:10.331825,97,111,768,28.503092783505156,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-24T20:37:11.683968,385,272,1110,10.37922077922078,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-24T20:37:12.867599,268,236,967,12.98955223880597,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-24T21:07:14.224689,460,442,2252,17.62434782608696,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-24T21:07:15.429953,178,192,1103,22.307865168539326,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-24T21:07:16.771311,745,757,3327,16.076778523489935,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-24T21:07:17.971140,636,632,5652,31.99245283018868,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-24T21:07:19.171716,261,286,1575,21.724137931034484,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-24T21:07:20.381978,293,331,1424,17.496245733788395,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-24T21:07:21.584663,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-24T21:07:22.783739,161,180,615,13.751552795031056,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-24T21:07:23.977720,264,278,1050,14.318181818181818,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-24T21:07:25.349181,97,111,768,28.503092783505156,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-24T21:07:26.535009,349,272,1110,11.449856733524356,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-24T21:07:27.736307,225,236,967,15.472,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-24T21:37:29.229576,405,442,2252,20.01777777777778,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-24T21:37:30.438451,191,192,1103,20.789528795811517,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-24T21:37:31.643765,729,757,3327,16.429629629629627,15.821928665785997
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-24T21:37:32.845507,565,632,5652,36.01274336283186,32.19493670886076
