Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-29T22:07:30.608222,92,111,768,30.05217391304348,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-29T22:07:31.825998,206,272,1110,19.398058252427187,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-29T22:07:33.030334,211,236,967,16.498578199052133,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-29T22:37:34.382921,370,442,2252,21.911351351351353,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-29T22:37:35.587861,136,192,1103,29.19705882352941,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-29T22:37:36.791812,503,623,3164,22.644930417495033,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-29T22:37:37.988893,497,632,5652,40.9400402414487,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-29T22:37:39.192797,235,286,1575,24.127659574468083,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-29T22:37:40.385029,249,331,1424,20.587951807228915,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-29T22:37:41.569289,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-29T22:37:42.780700,156,180,615,14.192307692307692,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-29T22:37:43.975627,227,278,1050,16.651982378854626,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-29T22:37:45.173635,95,111,768,29.103157894736842,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-29T22:37:46.375729,201,272,1110,19.880597014925375,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-29T22:37:47.719534,197,236,967,17.671065989847715,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-29T23:07:49.235770,352,442,2252,23.03181818181818,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-29T23:07:50.449214,144,192,1103,27.575,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-29T23:07:51.637784,484,623,3164,23.53388429752066,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-29T23:07:52.993417,478,632,5652,42.567364016736406,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-29T23:07:54.185430,226,286,1575,25.088495575221238,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-29T23:07:55.396064,240,331,1424,21.36,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-29T23:07:56.606252,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-29T23:07:57.809487,129,180,615,17.162790697674417,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-29T23:07:58.998985,225,278,1050,16.8,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-29T23:08:00.205069,90,111,768,30.72,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-29T23:08:01.561916,193,272,1110,20.704663212435236,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-29T23:08:02.774775,187,236,967,18.61604278074866,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-29T23:38:04.278767,368,442,2252,22.030434782608697,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-29T23:38:05.482255,142,192,1103,27.963380281690142,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-29T23:38:06.681572,473,623,3164,24.081183932346725,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-29T23:38:07.891080,465,632,5652,43.7574193548387,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-29T23:38:09.083079,223,286,1575,25.426008968609864,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-29T23:38:10.274153,222,331,1424,23.09189189189189,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-29T23:38:11.617687,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-29T23:38:12.819302,150,180,615,14.76,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-29T23:38:14.029145,199,278,1050,18.99497487437186,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-29T23:38:15.215764,95,111,768,29.103157894736842,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-29T23:38:16.567367,185,272,1110,21.6,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-29T23:38:17.755644,182,236,967,19.127472527472527,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T00:08:19.043494,318,442,2252,25.49433962264151,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T00:08:20.398634,131,192,1103,30.31145038167939,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T00:08:21.604303,428,623,3164,26.613084112149533,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T00:08:22.787655,467,632,5652,43.57002141327624,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T00:08:24.141858,209,286,1575,27.129186602870814,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T00:08:25.321429,210,331,1424,24.41142857142857,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T00:08:26.538215,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T00:08:27.738052,143,180,615,15.482517482517483,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T00:08:28.926679,211,278,1050,17.914691943127963,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T00:08:30.121980,96,111,768,28.799999999999997,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T00:08:31.341450,180,272,1110,22.2,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T00:08:32.557597,202,236,967,17.233663366336632,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T00:38:33.912934,353,442,2252,22.966572237960342,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T00:38:35.130752,135,192,1103,29.413333333333334,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T00:38:36.340526,405,623,3164,28.124444444444446,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T00:38:37.686864,452,632,5652,45.01592920353982,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T00:38:38.904758,211,286,1575,26.87203791469194,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T00:38:40.270219,214,331,1424,23.955140186915887,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T00:38:41.459251,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T00:38:42.656219,140,180,615,15.814285714285713,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T00:38:43.849129,193,278,1050,19.585492227979277,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T00:38:45.038947,88,111,768,31.418181818181818,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T00:38:46.223657,172,272,1110,23.232558139534884,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T00:38:47.412814,195,236,967,17.85230769230769,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T01:08:48.695594,341,442,2252,23.77478005865103,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T01:08:50.042115,130,192,1103,30.544615384615387,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T01:08:51.400957,427,623,3164,26.675409836065576,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T01:08:52.760006,454,632,5652,44.817621145374446,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T01:08:53.965797,198,286,1575,28.636363636363637,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T01:08:55.321096,211,331,1424,24.295734597156397,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T01:08:56.665636,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T01:08:58.017081,147,180,615,15.061224489795919,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T01:08:59.229492,212,278,1050,17.830188679245285,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T01:09:00.565332,81,111,768,34.13333333333333,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T01:09:01.919832,162,272,1110,24.66666666666667,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T01:09:03.106670,206,236,967,16.89902912621359,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T01:39:04.625844,301,442,2252,26.934219269102993,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T01:39:05.850698,119,192,1103,33.36806722689076,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T01:39:07.050762,404,623,3164,28.194059405940596,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T01:39:08.424704,446,632,5652,45.62152466367713,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T01:39:09.789901,198,286,1575,28.636363636363637,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T01:39:11.122467,216,331,1424,23.733333333333334,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T01:39:12.480540,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T01:39:13.813323,131,180,615,16.900763358778626,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T01:39:15.168223,200,278,1050,18.900000000000002,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T01:39:16.373611,85,111,768,32.527058823529416,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T01:39:17.726007,160,272,1110,24.975,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T01:39:19.076415,223,236,967,15.610762331838563,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T02:09:20.591472,307,442,2252,26.407817589576553,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T02:09:21.810495,133,192,1103,29.85563909774436,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T02:09:23.136074,372,623,3164,30.61935483870968,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T02:09:24.340433,437,632,5652,46.561098398169335,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T02:09:25.702878,200,286,1575,28.35,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T02:09:27.068784,217,331,1424,23.62396313364055,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T02:09:28.429539,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T02:09:29.629469,154,180,615,14.376623376623376,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T02:09:30.825808,207,278,1050,18.26086956521739,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T02:09:32.181122,87,111,768,31.779310344827586,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T02:09:33.532410,155,272,1110,25.780645161290327,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T02:09:34.865704,181,236,967,19.233149171270718,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T02:39:36.379817,346,442,2252,23.431213872832373,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T02:39:37.593957,138,192,1103,28.773913043478263,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T02:39:38.798164,370,623,3164,30.78486486486487,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T02:39:40.161466,439,632,5652,46.3489749430524,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T02:39:41.364630,197,286,1575,28.781725888324875,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T02:39:42.722592,204,331,1424,25.129411764705882,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T02:39:43.934373,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T02:39:45.290846,167,180,615,13.257485029940119,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T02:39:46.632067,210,278,1050,18.0,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T02:39:47.980156,95,111,768,29.103157894736842,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T02:39:49.338566,164,272,1110,24.365853658536587,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T02:39:50.666673,182,236,967,19.127472527472527,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T03:09:52.290493,297,442,2252,27.296969696969697,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T03:09:53.669877,134,192,1103,29.632835820895526,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T03:09:55.035189,371,623,3164,30.701886792452832,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T03:09:56.257797,437,632,5652,46.561098398169335,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T03:09:57.614259,192,286,1575,29.531249999999996,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T03:09:58.800159,216,331,1424,23.733333333333334,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T03:10:00.167773,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T03:10:01.515405,137,180,615,16.16058394160584,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T03:10:02.878710,195,278,1050,19.384615384615383,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T03:10:04.089625,109,111,768,25.3651376146789,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T03:10:05.298624,149,272,1110,26.818791946308725,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T03:10:06.641276,176,236,967,19.779545454545453,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T03:40:08.068593,279,442,2252,29.058064516129036,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T03:40:09.444105,131,192,1103,30.31145038167939,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T03:40:10.810294,371,623,3164,30.701886792452832,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T03:40:12.168373,444,632,5652,45.82702702702703,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T03:40:13.532706,191,286,1575,29.685863874345547,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T03:40:14.886894,202,331,1424,25.378217821782176,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T03:40:16.102925,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T03:40:17.309450,122,180,615,18.147540983606554,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T03:40:18.676496,212,278,1050,17.830188679245285,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T03:40:20.010477,105,111,768,26.33142857142857,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T03:40:21.364252,145,272,1110,27.55862068965517,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T03:40:22.565209,197,236,967,17.671065989847715,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T04:10:24.078666,297,442,2252,27.296969696969697,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T04:10:25.463932,114,192,1103,34.83157894736842,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T04:10:26.831409,361,623,3164,31.55235457063712,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T04:10:28.200775,422,632,5652,48.21611374407583,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T04:10:29.571628,206,286,1575,27.524271844660195,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T04:10:30.954288,235,331,1424,21.81446808510638,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T04:10:32.297284,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T04:10:33.670346,123,180,615,18.0,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T04:10:35.008357,198,278,1050,19.09090909090909,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T04:10:36.367671,109,111,768,25.3651376146789,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T04:10:37.735322,143,272,1110,27.944055944055947,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T04:10:38.982585,203,236,967,17.148768472906404,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T04:40:40.586505,308,442,2252,26.322077922077927,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T04:40:41.936326,106,192,1103,37.46037735849057,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T04:40:43.308202,376,623,3164,30.293617021276596,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T04:40:44.763636,438,632,5652,46.45479452054794,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T04:40:46.123170,197,286,1575,28.781725888324875,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T04:40:47.491510,232,331,1424,22.09655172413793,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T04:40:48.710641,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T04:40:50.066040,123,180,615,18.0,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T04:40:51.418736,191,278,1050,19.790575916230367,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T04:40:52.628300,81,111,768,34.13333333333333,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T04:40:53.836387,144,272,1110,27.750000000000004,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T04:40:55.179579,226,236,967,15.403539823008849,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T05:10:56.691783,305,442,2252,26.58098360655738,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T05:10:58.047136,129,192,1103,30.781395348837208,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T05:10:59.414886,400,623,3164,28.476000000000003,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T05:11:00.754019,448,632,5652,45.417857142857144,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T05:11:01.969651,200,286,1575,28.35,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T05:11:03.324972,214,331,1424,23.955140186915887,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T05:11:04.675748,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T05:11:05.891771,125,180,615,17.712,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T05:11:07.085468,211,278,1050,17.914691943127963,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T05:11:08.420766,82,111,768,33.71707317073171,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T05:11:09.789492,156,272,1110,25.615384615384617,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T05:11:11.156573,233,236,967,14.940772532188841,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T05:41:12.678196,362,442,2252,22.395580110497242,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T05:41:14.047650,112,192,1103,35.45357142857143,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T05:41:15.399336,474,623,3164,24.030379746835447,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T05:41:16.643370,475,632,5652,42.83621052631579,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T05:41:17.831889,201,286,1575,28.208955223880597,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T05:41:19.178716,227,331,1424,22.58325991189427,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T05:41:20.539475,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
Av. Michoacán,19.4114144570053,-99.1785734600312,2024-09-30T05:41:21.766391,126,180,615,17.57142857142857,12.299999999999999
Alfonso Reyes,19.4099985412365,-99.1793240828505,2024-09-30T05:41:23.135016,190,278,1050,19.894736842105264,13.597122302158274
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-30T05:41:24.472110,70,111,768,39.497142857142855,24.90810810810811
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-30T05:41:25.825690,165,272,1110,24.218181818181822,14.691176470588237
Av. México,19.4142938110075,-99.1690154632206,2024-09-30T05:41:27.016717,181,236,967,19.233149171270718,14.750847457627117
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-30T06:11:28.370902,401,442,2252,20.217456359102247,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-30T06:11:29.577774,110,192,1103,36.09818181818182,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-30T06:11:30.786724,506,623,3164,22.510671936758897,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-30T06:11:32.004655,506,632,5652,40.211857707509886,32.19493670886076
Av. Tamaulipas,19.4070344162834,-99.1785081824951,2024-09-30T06:11:33.216920,204,286,1575,27.794117647058822,19.825174825174827
Av. Mazatlán,19.4093511590419,-99.1799697960908,2024-09-30T06:11:34.418276,236,331,1424,21.72203389830508,15.487613293051359
Av. Sonora,"19.421030103159232,",-99.1740015403993,2024-09-30T06:11:35.612944,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
