Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-22T09:12:52.789007,387,442,2252,20.94883720930233,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-22T09:12:54.110204,143,192,1103,27.767832167832168,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-22T09:12:55.433211,522,623,3164,21.820689655172416,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-22T09:12:56.755989,483,632,5652,42.126708074534164,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-22T09:12:58.089328,228,247,987,15.584210526315788,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-22T09:12:59.443384,194,260,897,16.64536082474227,12.420000000000002
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-22T09:13:00.602014,89,111,768,31.065168539325843,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-22T09:13:01.948961,259,282,1218,16.92972972972973,15.548936170212764
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-22T09:13:03.096347,193,272,1110,20.704663212435236,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-22T09:13:04.298406,52,75,535,37.03846153846154,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-22T09:13:05.477296,240,282,954,14.31,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-22T09:13:06.677505,70,95,298,15.325714285714286,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-22T09:13:08.016815,50,55,156,11.232000000000001,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-22T09:43:09.319214,413,442,2252,19.63002421307506,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-22T09:43:10.493104,152,192,1103,26.123684210526314,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-22T09:43:11.665205,517,623,3164,22.031721470019345,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-22T09:43:12.833785,510,632,5652,39.896470588235296,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-22T09:43:14.044849,243,247,987,14.622222222222222,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-22T09:43:15.266295,197,260,897,16.391878172588832,12.420000000000002
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-22T09:43:16.398685,96,111,768,28.799999999999997,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-22T09:43:17.591805,249,310,1101,15.918072289156626,12.785806451612903
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-22T09:43:18.755987,196,272,1110,20.38775510204082,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-22T09:43:19.948422,54,75,535,35.66666666666667,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-22T09:43:21.305970,272,282,954,12.626470588235295,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-22T09:43:22.489145,86,95,298,12.474418604651161,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-22T09:43:23.683061,61,55,156,9.20655737704918,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-22T10:13:24.894631,422,442,2252,19.21137440758294,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-22T10:13:26.087422,159,192,1103,24.973584905660378,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-22T10:13:27.261448,575,623,3164,19.80939130434783,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-22T10:13:28.439623,551,632,5652,36.92776769509982,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-22T10:13:29.650725,236,247,987,15.05593220338983,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-22T10:13:30.857486,245,254,1022,15.01714285714286,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-22T10:13:32.008064,96,111,768,28.799999999999997,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-22T10:13:33.230980,277,310,1101,14.309025270758124,12.785806451612903
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-22T10:13:34.552770,210,272,1110,19.02857142857143,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-22T10:13:35.754304,56,75,535,34.392857142857146,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-22T10:13:36.952429,248,282,954,13.848387096774195,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-22T10:13:38.150838,93,95,298,11.535483870967742,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-22T10:13:39.516829,53,55,156,10.59622641509434,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-22T10:43:40.755037,442,442,2252,18.342081447963803,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-22T10:43:42.063146,173,192,1103,22.952601156069367,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-22T10:43:43.402119,568,623,3164,20.053521126760565,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-22T10:43:44.577519,511,632,5652,39.81839530332681,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-22T10:43:45.786565,228,247,987,15.584210526315788,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-22T10:43:46.975808,231,254,1022,15.927272727272728,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-22T10:43:48.106801,91,111,768,30.382417582417585,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-22T10:43:49.322197,274,282,1218,16.002919708029196,15.548936170212764
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-22T10:43:50.504886,227,272,1110,17.60352422907489,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-22T10:43:51.709768,56,75,535,34.392857142857146,25.680000000000003
